Gene_id	Ascl1_2h_1	Ascl1_2h_2	Ascl1_2h_3	Ascl1_4h_1	Ascl1_4h_2	Ascl1_4h_3	Ascl1_6h_1	Ascl1_6h_2	Ascl1_6h_3	Empty_2h_1	Empty_2h_2	Empty_2h_3	Empty_4h_1	Empty_4h_2	Empty_4h_3	Empty_6h_2	Empty_6h_3
1700096J18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700096K18Rik	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
1700099I09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1700100L14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700102F20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700102H20Rik	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0
1700102P08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700104L18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700105G05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700105P06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700106O07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700108F19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700108N11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700109H08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1700109I08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700109K24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700110C19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700110I01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700110K17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700111E14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700112L15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700112M02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700113B09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700113B19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700113H08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700116B05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700119I11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700120C14Rik	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
1700121L16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700122C19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700122E12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700122H20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700122O11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700123K08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700123L14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700123M08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700123O20Rik	0	0	0	0	0	0	0	0	0	0	19	5	21	2	4	0	23
1700123O21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700125G22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700125H03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700125H20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700126A01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700128E19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700128F08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700129C05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1810006J02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1810007D17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1810008I18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1810009A15Rik	0	0	0	0	0	0	0	0	0	2	72	10	18	0	3	5	6
1810009J06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1810010H24Rik	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4
1810010K12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1810012K08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1810012K16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1810013D15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1810013L24Rik	1	0	0	0	0	0	0	0	0	0	8	5	12	3	8	4	6
1810014B01Rik	0	0	0	0	0	0	0	0	0	0	2	3	0	0	2	0	0
1810014P07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1810017P11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1810018F18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1810019D21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1810020O05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1810024B03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1810030O07Rik	0	0	0	0	0	0	0	0	0	0	0	3	7	1	5	0	8
1810034E14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1810035K13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1810037I17Rik	0	0	0	0	6	0	0	0	0	0	8	19	34	5	14	1	6
1810044D09Rik	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0
1810044K17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1810046K07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1810055G02Rik	0	0	0	0	0	0	0	0	0	0	1	10	12	0	7	0	3
1810058I24Rik	0	0	0	0	0	0	0	0	0	7	4	13	25	2	10	1	21
1810058N15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1810062G17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1810062O18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1810063I02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1810065E05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1810073O08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010001K21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010001M07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010003K11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010007H06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010008C14Rik	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2
2010013B24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010103J01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010106E10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010109A12Rik	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010110E17Rik	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2010110K18Rik	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
2010203P06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010309G21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010310C07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010315B03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010320M18Rik	0	0	0	0	0	2	0	0	0	0	2	3	0	0	0	0	2
2010320O07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2200002A13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2200002D01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2200002J24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2200007N16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2210010C04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2210016F16Rik	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0
2210016L21Rik	0	0	0	0	0	0	0	0	0	1	110	34	58	6	14	0	0
2210017I01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2210039B01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2210404E10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2210408F21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2210408I21Rik	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2210409E12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2210412B16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2210414B05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2210414F02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2210417A02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2210418O10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2300002M23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2300003K06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2300009A05Rik	0	0	0	0	0	0	0	0	0	0	8	1	4	0	2	0	8
2310001K20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2310001K24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2310002D06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2310002L09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2310009B15Rik	0	0	0	0	0	0	0	0	0	0	0	4	2	0	2	0	0
2310011J03Rik	0	0	0	0	0	0	0	0	0	0	22	8	11	0	1	0	0
2310015K22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2310016D23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2310016G11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2310022A10Rik	0	7	0	0	1	0	0	0	0	0	0	8	27	3	6	2	19
2310022B05Rik	0	0	0	0	0	0	0	0	0	1	0	4	3	0	1	0	3
2310026L22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2310030G06Rik	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0
2310033P09Rik	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	1
2310034C09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2310034G01Rik	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2310034O05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2310039H08Rik	0	0	0	0	0	0	0	0	0	0	0	3	1	0	4	1	0
2310039L15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2310040G07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2310043P16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2310044K18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2310046K23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2310047D07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2310050C09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2310057J18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2310057M21Rik	0	0	0	0	0	0	0	0	0	0	28	3	17	5	12	2	16
2310057N15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2310061I04Rik	0	0	0	0	0	0	0	0	0	0	5	3	24	0	8	2	0
2310061N02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2310067P03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2310074N15Rik	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2310075C17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2310079G19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2410002F23Rik	2	0	0	0	0	0	0	0	0	0	18	75	47	7	21	3	39
2410003I16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2410003L11Rik	0	0	0	0	0	0	0	0	0	0	0	4	1	1	2	0	0
2410004B18Rik	0	0	0	0	0	0	0	0	0	0	17	2	19	2	6	3	3
2410004P03Rik	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2410006H16Rik	1	0	0	0	0	3	0	1	0	0	23	50	113	4	22	8	7
2410012E07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2410017I17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2410022M11Rik	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	0	0
2410080I02Rik	0	0	0	0	0	0	0	0	0	0	3	0	5	0	0	0	0
2410124H12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2410137M14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2500002B13Rik	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	3
2510002D24Rik	0	0	0	0	0	0	0	0	0	0	9	5	11	0	1	0	0
2510009E07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2510017J16Rik	0	0	0	0	0	0	0	0	0	0	0	3	7	3	3	0	0
2510039O18Rik	0	0	0	1	0	6	0	1	0	0	8	8	10	1	11	5	12
2600002D14Rik	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
2600014E21Rik	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2610001J05Rik	0	0	0	0	0	0	0	0	0	0	0	6	16	0	2	0	10
2610002M06Rik	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2610008E11Rik	0	2	0	0	0	0	0	0	0	0	5	3	2	0	3	0	3
2610017A05Rik	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
2610020C07Rik	0	0	0	0	0	0	0	0	0	0	2	1	10	2	3	0	5
2610021A01Rik	0	0	0	3	0	0	0	0	0	0	5	0	22	1	4	2	10
2610024D14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2610027F03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2610028H24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2610034O05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2610042L04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2610044O15Rik8	0	0	0	0	0	0	0	0	0	0	1	3	3	0	4	0	3
2610204G07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2610206C17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2610300A13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2610301B20Rik	0	0	0	0	0	1	0	0	0	0	1	5	18	3	10	0	4
2610306O10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2610318M16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2610318N02Rik	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2610507B11Rik	0	0	0	0	0	0	0	0	0	2	48	10	38	5	12	0	28
2610528A11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2610528J11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2700038G22Rik	0	0	0	0	0	0	0	0	0	0	0	6	2	4	7	0	5
2700046G09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2700049A03Rik	0	0	0	0	0	0	0	0	0	0	12	0	10	0	4	3	0
2700062C07Rik	0	0	0	0	0	0	0	0	0	1	0	9	15	3	5	0	5
2700089I24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
2700097O09Rik	0	0	0	0	0	0	0	0	0	0	0	4	13	0	3	3	0
2700099C18Rik	0	0	0	3	0	0	0	0	0	0	31	5	27	3	2	2	9
2810001G20Rik	0	0	0	0	0	0	0	0	0	0	15	5	8	0	1	0	1
2810002D19Rik	0	0	0	0	0	0	0	0	0	0	4	0	5	2	1	0	0
2810004N23Rik	0	3	0	2	0	0	0	0	0	0	6	9	12	2	6	0	7
2810013P06Rik	1	0	0	0	6	0	0	2	0	0	9	9	24	2	16	2	1
2810021J22Rik	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0
2810025M15Rik	0	0	0	0	0	0	0	0	0	5	20	14	34	6	2	0	4
2810030D12Rik	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0
2810032G03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2810039B14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2810049E08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2810402E24Rik	0	0	0	0	0	0	0	0	0	0	4	2	9	2	1	0	0
2810403D21Rik	0	0	0	0	0	1	0	0	0	0	4	1	19	0	1	0	3
2810404M03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2810407A14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2810408A11Rik	0	0	0	0	0	0	0	0	0	4	2	0	0	0	1	0	2
2810429I04Rik	0	0	0	0	0	0	0	0	0	0	3	7	10	1	1	0	0
2810432F15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2810442N19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2810454H06Rik	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0
2810459M11Rik	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
2810471M01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2900005J15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2900026A02Rik	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0
2900035J10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2900037B21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2900040C04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2900041M22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2900042G08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2900045O20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2900052N01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2900064F13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2900069G24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2900076A07Rik	0	0	0	0	0	0	0	0	0	0	27	4	17	1	1	0	0
2900076G11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2900079G21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2900092C05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2900092N22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2900092O11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2900093K20Rik	1	0	1	0	0	0	0	0	6	0	4	5	10	1	7	0	3
3010001F23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3010003L21Rik	0	0	0	0	0	0	0	0	1	5	23	3	3	0	5	0	0
3110001I22Rik	0	0	0	0	0	0	0	0	0	0	1	6	4	2	2	0	0
3110006O06Rik	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3110009E18Rik	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3110018I06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3110021N24Rik	0	0	0	0	0	0	0	0	0	0	13	0	2	1	0	0	0
3110039M20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3110040N11Rik	0	0	0	0	0	0	0	0	0	8	0	1	8	1	0	0	4
3110043J17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3110045C21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3110067C02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3110082I17Rik	0	0	1	0	0	0	0	0	0	0	0	1	2	0	1	2	5
3110082J24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3110083C13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3222401L13Rik	0	0	0	0	0	0	0	0	0	0	27	7	28	4	4	0	9
3300002A11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3300002I08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3300005D01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3425401B19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3732407C23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3830403N18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3830406C13Rik	0	0	0	0	0	0	0	5	0	0	30	0	3	2	3	2	9
3830408C21Rik	0	0	0	0	0	0	0	0	0	0	10	0	6	0	0	0	0
4631405J19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4632404M16Rik	0	0	0	0	0	0	0	1	1	1	11	4	1	0	5	0	2
4632411P08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4632415L05Rik	0	0	0	0	0	0	0	0	0	2	7	3	15	1	1	0	13
4632418H02Rik	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
4632428C04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4632433K11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4731419I09Rik	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
4732416N19Rik	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
4732465J04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4732471J01Rik	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0
4732491K20Rik	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
4732496C06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4833403J16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4833404L02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4833407H14Rik	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0
4833411C07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4833413E03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4833415N18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4833417C18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4833418N17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4833419F23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4833420G17Rik	0	0	0	0	3	0	0	0	0	0	21	11	25	3	10	9	4
4833421G17Rik	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
4833421K07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4833427F10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4833439L19Rik	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4
4833445I07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4921501I09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921504E06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921507G05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921507P07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921508D12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921509C19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921511C10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921511C20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921511E07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921513I03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921513I08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921514A10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921515L22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921516A02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921517D16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921517D22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921520N01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921521D15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921522P10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921524J17Rik	1	0	0	1	0	0	0	0	0	0	40	15	21	2	14	3	9
4921524L21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921525O09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921529L05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921531C22Rik	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
4921534A09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921534H16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921536K21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921539E11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921539H07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930401A07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930402D18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930402F06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
