gene_id	gene_name	Ascl1_ASV_REP1	Ascl1_ASV_REP2	Ascl1_ASV_REP3	Ascl1_nonInduced_REP1	Ascl1_nonInduced_REP2	Ascl1_nonInduced_REP3	Empty_ASV_REP1	Empty_ASV_REP2	Empty_ASV_REP3	Empty_nonInduced_REP1	Empty_nonInduced_REP2	Empty_nonInduced_REP3	NeuroD1_ASV_REP1	NeuroD1_ASV_REP2	NeuroD1_ASV_REP3	NeuroD1_nonInduced_REP1	NeuroD1_nonInduced_REP2	NeuroD1_nonInduced_REP3
1700012B09Rik	1700012B09Rik	0.059462	0.05561	0	0.052838	0.063565	0	0.047522	0.089927	0.095418	0	0	0	0.141466	0.238856	0.102248	0	0.052697	0
1700012C14Rik	1700012C14Rik	0.104299	0.292626	0.109649	0.37072	0.445982	0.395511	0.833548	0.394336	0.418414	0.789347	0.190682	0.834097	0.330848	0.837924	0.448365	0.431355	0.369727	1.946543
1700012D01Rik	1700012D01Rik	0.174379	0.380524	0.122215	0.051651	0.497094	0.551049	0.325177	0.131859	0.466367	0.329929	0.371937	0.278907	0.092191	0.046698	0.3998	0.336554	0.103025	0.788956
1700012D14Rik	1700012D14Rik	0	0.063827	0.071749	0.181936	0.29183	0.129402	0.054543	0	0.109516	0.064564	0.18716	0.054579	0.324737	0.274149	0.234711	0.056452	0.120966	0
1700012D16Rik	1700012D16Rik	0	0	0	0	0	0	0	0	0	0.074376	0	0	0	0	0	0	0.069675	0
1700012H19Rik	1700012H19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0.132339	0	0	0	0	0
1700012I11Rik	1700012I11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700012L04Rik	1700012L04Rik	0.109839	0	0.395533	0	0	0	0.075171	0	0	0.088981	0	0.07522	0	0.151131	0	0.233402	0.333426	0
1700012P22Rik	1700012P22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700013D24Rik	1700013D24Rik	0	0	0	0	0	0	0	0	0	0	0.083255	0	0	0	0	0	0	0
1700013F07Rik	1700013F07Rik	0	0	0.159023	0	0	0.071701	0.060444	0.11438	0	0.286196	0.138272	0	0	0.060762	0.195078	0.250236	0	0.384962
1700013G24Rik	1700013G24Rik	0.032909	0.030777	0	0.11697	0	0.062396	0	0.149306	0	0.093396	0.030082	0.026318	0	0	0	0	0.058328	0
1700013H16Rik	1700013H16Rik	0.663916	1.117629	0.949239	0.094393	0.113556	0.075529	0.212238	0.140568	0.31961	0.100492	0.194206	0.084951	0.06318	0.04267	0.114163	0.043933	0.023535	0.067586
1700015E13Rik	1700015E13Rik	0	0	0	0	0	0	0	0	0	0.05285	0.051068	0	0	0	0	0	0.04951	0
1700015F17Rik	1700015F17Rik	0.056231	0	0.11823	0	0	0	0.134817	0.170079	0	0	0	0	0	0	0.048345	0	0	0
1700015G11Rik	1700015G11Rik	0	0	0	0	0	0	0	0	0.300773	0	0	0.149896	0	0	0	0	0	0
1700016C15Rik	1700016C15Rik	0	0.096956	0.054495	0.046061	0.055413	0	0.041427	0	0.04159	0	0.094768	0.041454	0.041107	0	0	0.085752	0.183752	0
1700016D06Rik	1700016D06Rik	0	0	0	0	0	0.048414	0	0	0	0.048311	0.093364	0.04084	0.040499	0.041028	0.043907	0.105603	0	0.086645
1700016G22Rik	1700016G22Rik	0	0	0	0	0	0.071492	0.060268	0.057023	0	0	0	0.120616	0.059803	0	0.064836	0	0	0
1700016H13Rik	1700016H13Rik	0.289007	0.315332	0.151916	0.428019	0.154474	0.249494	0.330511	0.777309	0.309174	0.853596	0.446772	0.360795	0.267389	0.464369	0.331306	0.597632	0.640309	0.669767
1700016K19Rik	1700016K19Rik	0.424035	0.54077	0.648415	0.822103	0.659335	0.621265	0.646962	0.67043	1.051585	1.239898	0.810469	0.61656	0.947674	0.681328	0.696001	0.318856	0.478276	1.013753
1700016L04Rik	1700016L04Rik	0	0	0	0.034825	0	0	0.062642	0	0.031444	0	0	0	0.03108	0.031486	0	0	0	0.033247
1700016L21Rik	1700016L21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700016P04Rik	1700016P04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700017B05Rik	1700017B05Rik	63.936451	55.688655	61.149184	24.574501	28.188064	24.437919	22.781553	22.828646	25.596069	22.442797	21.034768	21.215547	24.918115	21.392739	22.661451	12.785057	19.394563	13.388698
1700017D01Rik	1700017D01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700017G19Rik	1700017G19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700017J07Rik	1700017J07Rik	0.349543	0	0	0.207069	0.37366	0.662748	0.372468	0.176208	0.28045	0.440896	0.532535	0.186357	0	0.093606	0.100175	0.19275	0.619542	0.197683
1700017L05Rik	1700017L05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700017N19Rik	1700017N19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700018A04Rik	1700018A04Rik	0	0	0	0	0	0	0.044552	0	0	0	0	0	0	0	0	0	0	0
1700018B08Rik	1700018B08Rik	0.124656	0.262306	0.2621	0.775385	0.632972	0.974958	0.547932	0.306347	0.575092	1.002375	0.997059	1.146431	0.889701	0.951397	0.937785	1.082649	1.574235	0.845989
1700018B24Rik	1700018B24Rik	0	0	0.017431	0.073669	0.044312	0.015719	0.019877	0.031345	0.006652	0.039214	0.022735	0.03978	0.019724	0.026642	0.028511	0.034287	0.014694	0.042198
1700018C11Rik	1700018C11Rik	0	0	0	0	0	0	0	0	0	0	0	0.098269	0	0	0	0	0	0
1700018F24Rik	1700018F24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024621	0.026379	0
1700018G05Rik	1700018G05Rik	0	0	0	0	0	0.32915	0	0	0	0	0	0	0	0	0	0	0	0
1700018L02Rik	1700018L02Rik	0.91006	0.500856	0.398584	0.218869	0.245688	0	0.297389	0.246345	0.298327	0.409756	0.14803	0.156966	0.21657	0	0	0	0.078245	0.12502
1700019A02Rik	1700019A02Rik	1.783873	1.732473	1.370464	4.816405	5.280802	7.35	5.538118	3.631656	4.954376	4.08911	6.020894	4.170041	4.570437	3.803328	4.719129	8.115427	6.201998	3.492231
1700019B03Rik	1700019B03Rik	0.246706	0.461447	0.359114	0.168633	0.243441	0.251873	0.166832	0.2296	0.334977	0.233387	0.225517	0.258001	0.195644	0.137215	0.081581	0.204063	0.218635	0.128791
1700019B21Rik	1700019B21Rik	0.312267	0.292038	0.437713	0.066816	0.445084	0.197358	0.332748	0.27548	0.125272	0.492349	0.285447	0.332967	0.247637	0.167248	0.178985	0.062195	0.066637	0
1700019C18Rik	1700019C18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700019D03Rik	1700019D03Rik	18.602372	17.190134	15.924607	35.9725	34.421542	36.068707	24.388696	20.161907	23.027667	20.614929	34.454649	31.70139	25.078708	24.33881	25.780361	27.220283	29.164114	14.803909
1700019E08Rik	1700019E08Rik	0	0	0	0	0.143641	0.191078	0.053693	0.050803	0	0.190673	0.061414	0.161186	0	0	0	0.111144	0	0.113989
1700019G17Rik	1700019G17Rik	0.99778	0.813442	0.681273	1.209251	1.0791	1.63953	0.919308	0.914776	1.041361	0.978008	1.515542	1.367958	1.464497	1.256293	1.125585	1.101014	1.243485	0.707082
1700019G24Rik	1700019G24Rik	0.390433	0	0.205229	0	0.208686	0	0.234022	0.147616	0.548201	0.092339	0	0.078059	0	0.078417	0	0	0	0
1700019L03Rik	1700019L03Rik	0.707916	0.288588	0.41982	0.193555	0.116425	0.206499	0.13056	0.192159	0.131074	0.120202	0.149334	0.101614	0.187132	0.247908	0.296519	0.075071	0.209123	0.153985
1700019M22Rik	1700019M22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700019N19Rik	1700019N19Rik	0.230605	0.035944	0.242433	0.068305	0.041086	0.072873	0.122865	0.11625	0.092511	0.181796	0	0.030736	0.121917	0.061755	0.099133	0.063582	0	0.130418
1700019O17Rik	1700019O17Rik	0	0	0.018486	0	0	0	0.042159	0	0	0.083174	0	0	0	0	0.030236	0	0	0
1700020A23Rik	1700020A23Rik	0.094059	0	0.197767	0	0	0	0.150342	0	0	0	0.052311	0.091529	0	0	0.098402	0	0.083357	0
1700020D05Rik	1700020D05Rik	0.201817	0	0.035361	0.149445	0.035957	0.063776	0.053763	0.178041	0	0.03182	0.092241	0.080698	0.106697	0.054046	0.115677	0.027822	0.208663	0.085603
1700020D14Rik	1700020D14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700020G17Rik	1700020G17Rik	0	0	0	0	0	0	0	0	0	0.135943	0	0.05746	0	0	0	0	0	0
1700020I14Rik	1700020I14Rik	32.457419	32.905238	32.910306	27.003154	27.091107	25.820039	26.055031	26.141749	27.781063	20.750175	26.183219	24.013333	26.199681	25.055891	26.526482	22.045239	22.149793	15.062167
1700020L24Rik	1700020L24Rik	0.683687	0.497307	0.998271	1.080041	1.542927	1.188275	0.84995	0.51698	0.883769	1.006099	1.354093	0.850509	1.506061	1.159558	1.208281	0.59693	1.346436	0.837759
1700020M21Rik	1700020M21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700020N01Rik	1700020N01Rik	0.191365	0.089484	0	1.30369	1.670644	1.300163	0.637238	0.627048	0.742104	1.448271	1.720134	1.683415	1.112888	0.845569	1.014598	1.02887	0.791425	0.974035
1700020N15Rik	1700020N15Rik	0.14221	0.646805	0.110493	1.818977	1.588057	1.858754	0.780996	1.578838	0.923528	1.923469	2.177023	1.831606	0.517648	0.554854	1.27781	1.64405	0.851871	1.740767
1700020N18Rik	1700020N18Rik	0	0	0	0	0.093101	0	0	0	0	0	0	0.139297	0	0	0	0	0	0
1700021F05Rik	1700021F05Rik	29.378842	31.096679	30.50808	39.017097	38.788022	41.929049	33.879089	31.572185	32.955519	61.363193	39.735986	39.487789	39.600631	38.290004	35.108623	43.91302	42.662384	77.849708
1700021F07Rik	1700021F07Rik	0.132308	0	0	0	0	0.125431	0.05287	0	0	0.062582	0	0.105809	0.052462	0.212588	0.170631	0	0.058627	0.224479
1700021K19Rik	1700021K19Rik	8.89021	7.126664	7.33584	4.552417	5.34511	4.906279	3.542248	3.478694	3.542533	3.621019	4.234286	4.261693	4.050791	3.564252	3.568444	2.721024	3.673686	1.599637
1700021N21Rik	1700021N21Rik	0.118471	0	0	0.105273	0	0.112313	0	0.059722	0.158422	0.037358	0.072197	0.126324	0.031317	0.063452	0.101858	0.130658	0.034997	0
1700022A21Rik	1700022A21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700022A22Rik	1700022A22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700022E09Rik	1700022E09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700022H01Rik	1700022H01Rik	0	0	0.062656	0	0	0	0.095263	0	0	0	0	0.047663	0	0.143644	0.051242	0	0	0
1700022H16Rik	1700022H16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700022I11Rik	1700022I11Rik	0.052089	0.041756	0.039115	0	0.01591	0.007055	0	0.016881	0.00597	0.014079	0.006802	0	0.017704	0.023913	0.019194	0	0.006595	0
1700023C21Rik	1700023C21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700023F02Rik	1700023F02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700023F06Rik	1700023F06Rik	1.826167	1.147071	1.862527	0.871914	1.544253	1.214456	1.611936	1.380882	1.290249	1.753365	0.946779	0.959079	0.886212	1.554706	1.101399	0.67635	1.014509	1.872888
1700024B18Rik	1700024B18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700024F13Rik	1700024F13Rik	0.617331	0.692805	0.454297	0.548559	0.659925	0.351146	0.493365	0.373443	0.297184	0.350402	0.507878	0.345583	0.636428	0.446359	0.68999	0.306375	0.492381	0.418957
1700024G13Rik	1700024G13Rik	0.524314	0.163449	0.367472	0.310603	0.934151	0.331374	0.279351	0.264312	0	0.330672	0.319521	0.139768	2.356172	1.965723	1.352365	0.289125	1.084199	0.741312
1700024I08Rik	1700024I08Rik	0	0	0	0.090313	0	0	0.040613	0	0.081546	0	0.046453	0	0	0	0	0.042034	0	0
1700024N05Rik	1700024N05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700024P04Rik	1700024P04Rik	0.114452	0	0	0	0.122349	0	0	0	0.091829	0.216546	0.313866	0	0	0	0	0.094669	0.10143	0
1700024P16Rik	1700024P16Rik	0.161327	0.042906	0.103646	0.032614	0.029426	0.026096	0.071629	0.040663	0.057528	0.026041	0.03355	0.044028	0.056861	0.04423	0.055223	0.015179	0.056921	0.031136
1700025B11Rik	1700025B11Rik	0	0	0	0	0	0	0.06845	0	0.06872	0	0	0.068495	0	0.06881	0	0	0	0
1700025C18Rik	1700025C18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700025F22Rik	1700025F22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700025F24Rik	1700025F24Rik	0.040165	0	0	0	0	0	0	0	0.096677	0	0.07343	0	0	0	0.034532	0	0.035595	0
1700025G04Rik	1700025G04Rik	2.762431	2.367121	2.449192	1.368823	1.515794	1.560987	1.518208	1.360326	1.6552	1.601451	1.629544	1.495266	1.443908	1.381869	1.366531	0.983766	1.162555	1.05974
1700025J12Rik	1700025J12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700025K24Rik	1700025K24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700025M24Rik	1700025M24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700025N23Rik	1700025N23Rik	0.119016	0	0	0	0	0	0.190233	0	0	0	0	0	0	0	0	0	0	0
1700026D08Rik	1700026D08Rik	0	0.023171	0.052094	0.044032	0.23837	0.117441	0.138605	0.093674	0.059636	0.3047	0.158536	0.059441	0.039296	0.238856	0.12781	0.184442	0.043914	0.126108
1700026D11Rik	1700026D11Rik	0	0	0	0	0	0	0	0	0.104288	0.040988	0	0	0	0	0	0	0	0
1700026F02Rik	1700026F02Rik	0	0	0	0	0	0	0	0	0.089454	0	0	0	0.088416	0	0	0	0	0
1700026J14Rik	1700026J14Rik	0	0	0	0	0.050829	0	0	0	0	0.044981	0	0	0.075414	0.114598	0	0	0	0
1700026L06Rik	1700026L06Rik	0.491518	0.632055	0.193774	0.655143	0.65679	0.174739	0.392817	0.696879	0.394363	0.406861	0.617791	0.638748	0.194894	0.246799	0.475416	0.35574	0.326695	0.364845
1700027A15Rik	1700027A15Rik	0	0	0	0	0.601036	0	0	0	0	0	0	0	0	0	0	0	0	0
1700027F06Rik	1700027F06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700027F09Rik	1700027F09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0.039753	0	0	0	0	0
1700027H10Rik	1700027H10Rik	0	0.05348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700027I24Rik	1700027I24Rik	0	0	0	0	0	0	0.04635	0	0	0	0	0	0.045992	0.093186	0.049863	0	0	0
1700027J07Rik	1700027J07Rik	0	0.05973	0	0	0	0	0	0.072441	0	0	0	0	0	0	0	0	0	0
1700028B04Rik	1700028B04Rik	0.171299	0.160202	0.180085	1.065512	0.915592	0.243593	1.369006	0.582886	0.824636	0.891282	0.782932	0.958935	0.882991	0.619287	0.662748	0.637606	0.986755	0.871901
1700028D13Rik	1700028D13Rik	0.251943	0	0.088289	0	0.089776	0	0	0	0.134762	0	0.076768	0	0	0	0	0	0.074426	0
1700028E10Rik	1700028E10Rik	0.050304	0	0.029915	0.185802	0.166603	0.068401	0.113707	0.170039	0.045662	0.107678	0.182081	0.19541	0.140787	0.080013	0.145554	0.122834	0.063942	0.243186
1700028I16Rik	1700028I16Rik	0.256736	0.210091	0.134952	0.427753	0.411675	0.547631	0.282124	0.194135	0.386228	0.333954	0.410699	0.333639	0.788945	0.850815	0.6622	0.398174	0.369727	0.217795
1700028J19Rik	1700028J19Rik	0.5245	0.232352	0.493361	0.26983	0.47216	0.575749	0.573609	0.313112	0.265784	0.31338	0.227109	0.353223	0.240809	0.177422	0.40348	0.18267	0.391429	0.163927
1700028K03Rik	1700028K03Rik	0.082114	0.216662	0.114873	0.277014	0.253821	0.198412	0.11641	0.083588	0.116902	0.094756	0.23888	0.102041	0.218925	0.087757	0.22555	0.045227	0.132532	0.162442
1700028M03Rik	1700028M03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.201311
1700028P14Rik	1700028P14Rik	0.125564	0.156573	0	0.074384	0.089485	0	0.100349	0.094947	0.067163	0.039595	0	0.033472	0.033192	0.033625	0	0	0	0.071012
1700028P15Rik	1700028P15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700029B22Rik	1700029B22Rik	0	0	0	0	0	0	0	0.043756	0	0.054742	0	0	0	0	0	0.047864	0	0
1700029F12Rik	1700029F12Rik	0.058921	0	0	0	0	0	0	0	0	0	0.031952	0	0.02772	0	0	0	0	0
1700029H14Rik	1700029H14Rik	0	0.066396	0.024879	0.126174	0	0	0	0.049642	0.035116	0.044775	0	0	0.018767	0	0	0.03915	0	0
1700029I15Rik	1700029I15Rik	0	0	0.715601	0.201619	0.242551	0	0.543998	0	0.182046	0	0	0	0.539803	0.364569	0.390155	0	0.201079	0.192481
1700029J03Rik	1700029J03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700029J07Rik	1700029J07Rik	0.05194	0.09715	0.065525	0.092308	0.088838	0.059088	0.099624	0.04713	0.066677	0.117927	0.094958	0.041537	0.189473	0.058419	0.098244	0.051555	0.064442	0.052874
1700029M20Rik	1700029M20Rik	0.070071	0.018723	0.073665	0.07116	0.117709	0.075919	0.088	0.060554	0.032126	0.104167	0.164707	0.128084	0.015877	0.064336	0.017213	0.115918	0.177423	0.050951
1700029N11Rik	1700029N11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700029P11Rik	1700029P11Rik	1.169658	1.562691	1.229653	5.939178	5.644492	5.449263	2.270179	1.895258	1.796477	5.406108	6.445737	5.746	5.353406	5.074309	4.568455	4.422784	4.738619	3.345292
1700030A11Rik	1700030A11Rik	0	0	0	0.108078	0.04334	0	0	0.061314	0	0	0.148242	0	0.032151	0	0.034857	0	0	0
1700030C10Rik	1700030C10Rik	6.949116	5.678356	6.825897	10.901034	11.343531	11.110826	6.177502	5.69726	6.496623	10.275968	9.528402	10.05168	8.483446	8.488224	7.191142	8.071716	8.602979	9.155295
1700030F04Rik	1700030F04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700030F18Rik	1700030F18Rik	0.06972	0	0	0.061953	0	0	0	0	0	0	0	0	0.11058	0	0	0	0	0
1700030J22Rik	1700030J22Rik	0.684441	0.453404	0.609617	0.718005	0.95523	0.738985	0.478624	0.445668	0.358474	0.881307	0.816828	0.684198	0.776477	0.954635	0.531249	0.39315	0.488621	0.508048
1700030K09Rik	1700030K09Rik	5.608096	5.533691	4.858997	8.203513	9.081475	8.279025	5.554943	4.914472	5.576802	6.732835	7.895999	8.048095	7.245823	7.225926	6.016862	7.626407	9.076568	7.116055
1700030L20Rik	1700030L20Rik	0.035192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700030M09Rik	1700030M09Rik	0	0.03388	0.038085	0.160957	0	0.068688	0.057905	0	0.029066	0	0.033116	0	0.028729	0.029104	0.124588	0	0	0
1700030N03Rik	1700030N03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700030O20Rik	1700030O20Rik	0.075192	0.070321	0	0	0	0	0.180279	0.170573	0.120659	0	0	0	0	0.060408	0	0.062195	0	0
1700031A10Rik	1700031A10Rik	0	0	0	0	0	0	0	0	0.051117	0.06027	0	0.05095	0	0	0	0	0	0
1700031F05Rik	1700031F05Rik	0	0	0	0.020707	0.024911	0	0	0	0	0	0	0	0.01848	0	0	0	0	0
1700031M16Rik	1700031M16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700031P21Rik	1700031P21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700034E13Rik	1700034E13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700034G24Rik	1700034G24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700034H15Rik	1700034H15Rik	0.186904	0.311252	0.154921	0.142769	0.144501	0.175592	0.18126	0.057865	0.146773	0.248641	0.155451	0.084346	0.112175	0.116414	0.195943	0.097826	0.12572	0.0677
1700034I23Rik	1700034I23Rik	0	0	0	0.010971	0	0	0	0	0	0	0	0	0	0.019838	0.010615	0	0.010942	0
1700034J05Rik	1700034J05Rik	0.014523	0	0.030537	0	0.015525	0	0.011607	0	0	0	0.013276	0	0	0	0	0.036039	0.012871	0
1700034K08Rik	1700034K08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700034O15Rik	1700034O15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.090586	0	0	0
1700034P13Rik	1700034P13Rik	2.416331	1.389628	1.073669	1.622475	2.476856	1.541369	1.326191	0.928352	1.159586	0.656282	1.340104	1.55348	1.599921	1.335757	1.239493	1.044971	1.277609	0.392886
1700036G14Rik	1700036G14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700037C18Rik	1700037C18Rik	1.618543	2.313373	1.605248	1.356825	1.403763	1.389659	1.586398	1.893557	2.009177	1.328936	1.92618	1.660709	2.155393	1.692863	1.995461	1.74294	1.299064	2.072524
1700037H04Rik	1700037H04Rik	73.161283	58.291426	64.620859	87.508538	101.646932	86.85278	57.677137	52.519331	61.003481	74.273479	81.67034	85.226342	75.240307	73.350358	62.250948	58.593961	78.46121	66.625664
1700039E15Rik	1700039E15Rik	0.017454	0.016323	0	0	0.018658	0	0.013949	0.039593	0	0	0	0	0	0.028044	0	0	0	0.014806
1700039E22Rik	1700039E22Rik	0	0	0	0	0	0	0.079508	0	0	0	0	0	0	0	0	0	0	0
1700040L02Rik	1700040L02Rik	0.02618	0	0	0.046528	0.027987	0	0.020923	0	0.021005	0	0	0.062811	0.020762	0	0	0.04331	0	0.044419
1700041A01Rik	1700041A01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700041C23Rik	1700041C23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.436637	0	0
1700041M19Rik	1700041M19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700042G07Rik	1700042G07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700042G15Rik	1700042G15Rik	0.014926	0.067951	0.031382	0.039789	0.063822	0.137762	0.023857	0.011286	0.034978	0.02824	0.10915	0.071618	0.071019	0.071946	0.05133	0.024692	0.026455	0.012662
1700042O10Rik	1700042O10Rik	0.062706	0.205252	0.065922	3.064616	2.681296	2.793986	2.88155	2.77383	2.892888	2.639767	2.980647	3.635651	1.516686	1.511309	1.42868	3.267633	2.389557	3.298077
1700044C05Rik	1700044C05Rik	0	0	0	0.035746	0.043003	0	0	0	0	0	0	0.03217	0	0	0	0	0.0713	0
1700044K03Rik	1700044K03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179086	0
1700045H11Rik	1700045H11Rik	0	0	0	0	0	0	0.060268	0	0	0	0	0	0	0	0	0	0	0
1700046C09Rik	1700046C09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700047A11Rik	1700047A11Rik	0	0	0	0	0	0	0	0	0.05609	0	0	0.055907	0	0	0.060105	0	0	0
1700047E10Rik	1700047E10Rik	0	0.076071	0	0.072279	0	0.308449	0	0.061506	0.32631	0.461693	0.148708	0	0	0	0.069934	0.269122	0	0
1700047G03Rik	1700047G03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700047I17Rik2	1700047I17Rik2	6.434744	5.755357	5.975535	2.350021	2.733784	2.756814	2.963434	2.831302	3.32242	2.814861	2.186149	2.099025	3.651306	3.206292	3.538337	1.657785	2.040067	1.429502
1700047L14Rik	1700047L14Rik	0	0	0	0	0	0	0	0	0	0	0.089563	0	0	0	0	0	0	0
1700047M11Rik	1700047M11Rik	0.118652	0	0.062369	0	0	0	0	0	0.047599	0	0	0	0	0	0	0	0	0
1700048M11Rik	1700048M11Rik	0	0.103822	0.116708	0	0	0	0	0	0	0	0	0.088779	0	0.089187	0.190892	0	0	0
1700048O20Rik	1700048O20Rik	0.226612	0.242207	0.136135	0.071917	0.086517	0.153452	0.271659	0.208075	0.285715	0.107189	0.177556	0.142391	0.32091	0.182057	0.180917	0.147276	0.129104	0.233435
1700049E15Rik	1700049E15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700049E22Rik	1700049E22Rik	0.201293	0.094126	0.105809	0.178869	0.107591	0	0.080436	0.076105	0.242257	0.380852	0.368009	0.885376	0.159631	0.161716	0.086533	0	0.089195	0.426904
1700049G17Rik	1700049G17Rik	0.445361	0.366492	0.346352	0.349233	0.390534	0.401901	0.260418	0.290218	0.296568	0.249274	0.328558	0.327053	0.369186	0.369462	0.311552	0.310309	0.445404	0.264547
1700049L16Rik	1700049L16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700051A21Rik	1700051A21Rik	0	0	0	0.020744	0	0	0	0.017653	0	0	0.02134	0	0	0.056265	0	0	0.020689	0
1700052I22Rik	1700052I22Rik	0	0	0	0	0	0	0	0	0	0	0.186178	0	0	0	0	0	0	0.172778
1700052K11Rik	1700052K11Rik	2.265649	2.203085	1.81569	0.584445	0.84402	0.630915	0.919986	0.644838	0.786765	0.500966	0.502843	0.505291	0.880362	0.888037	1.149221	0.52282	0.482692	0.507232
1700054A03Rik	1700054A03Rik	0	0	0	0.086734	0	0	0.039004	0	0.117472	0	0	0.039029	0	0	0	0.040368	0	0
1700054K19Rik	1700054K19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700054M17Rik	1700054M17Rik	0.265294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700055C04Rik	1700055C04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.211796	0	0	0
1700056E22Rik	1700056E22Rik	1.406946	1.045891	0.758519	0.352623	0.308517	0.342004	0.547793	0.654697	0.607838	0.204768	0.296794	0.173101	0.25748	0.173895	0.1861	0.05968	0.063942	0.24483
1700057G04Rik	1700057G04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700057H15Rik	1700057H15Rik	0	0	0.037251	0	0	0	0.056636	0	0	0	0	0	0	0	0	0	0	0
1700057H21Rik	1700057H21Rik	0	0	0.106222	0.179567	0.216022	0.287363	0.40375	0.076403	0.486406	0.57351	0.184723	0.161606	0.080127	0.081174	0	0.417875	0.179086	0.085714
1700060C16Rik	1700060C16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700060C20Rik	1700060C20Rik	0	0	0	0	0	0	0	0	0	0	0	0.06084	0	0	0	0	0	0
